slice;term;answer;ratio
EMO_ML:LINREG;костёл;0.0896;1.0
EMO_ML:LINREG;нижняя;0.0896;1.0
EMO_ML:LINREG;чел;0.0895;1.0
EMO_ML:LINREG;миры;0.0894;1.0
EMO_ML:LINREG;беговая;0.0894;1.0
EMO_ML:LINREG;румяная;0.0893;1.0
EMO_ML:LINREG;зазнайка;0.0893;1.0
EMO_ML:LINREG;сообразительность;0.0891;1.0
EMO_ML:LINREG;кофеин;0.0889;1.0
EMO_ML:LINREG;хлебный;0.0887;1.0
EMO_ML:LINREG;невнимательность;0.0887;1.0
EMO_ML:LINREG;генеральный директор;0.0885;1.0
EMO_ML:LINREG;сапсан;0.0885;1.0
EMO_ML:LINREG;ползунки;0.0881;1.0
EMO_ML:LINREG;вниз;0.0881;1.0
EMO_ML:LINREG;Хэллоуин;0.088;1.0
EMO_ML:LINREG;призывник;0.0877;1.0
EMO_ML:LINREG;рысак;0.0875;1.0
EMO_ML:LINREG;топик;0.0873;1.0
EMO_ML:LINREG;гастарбайтер;0.0872;1.0
EMO_ML:LINREG;силуэт;0.0871;1.0
EMO_ML:LINREG;отключение;0.0867;1.0
EMO_ML:LINREG;вагоновожатый;0.0863;1.0
EMO_ML:LINREG;партиец;0.086;1.0
EMO_ML:LINREG;лай;0.0859;1.0
EMO_ML:LINREG;произнести;0.0857;1.0
EMO_ML:LINREG;властный;0.0857;1.0
EMO_ML:LINREG;тёплые;0.0854;1.0
EMO_ML:LINREG;настройки;0.0851;1.0
EMO_ML:LINREG;скат;0.085;1.0
EMO_ML:LINREG;подкормка;0.0843;1.0
EMO_ML:LINREG;грязи;0.084;1.0
EMO_ML:LINREG;низменность;0.0839;1.0
EMO_ML:LINREG;твердо;0.0838;1.0
EMO_ML:LINREG;планер;0.0837;1.0
EMO_ML:LINREG;ныряльщик;0.0836;1.0
EMO_ML:LINREG;золотые;0.0836;1.0
EMO_ML:LINREG;проложить;0.0835;1.0
EMO_ML:LINREG;счетовод;0.0831;1.0
EMO_ML:LINREG;декрет;0.0831;1.0
EMO_ML:LINREG;невероятно;0.083;1.0
EMO_ML:LINREG;разносить;0.0828;1.0
EMO_ML:LINREG;властелин колец;0.0826;1.0
EMO_ML:LINREG;завести;0.0822;1.0
EMO_ML:LINREG;умножить;0.0822;1.0
EMO_ML:LINREG;кожанка;0.0821;1.0
EMO_ML:LINREG;тура;0.0818;1.0
EMO_ML:LINREG;референдум;0.0816;1.0
EMO_ML:LINREG;деформация;0.0814;1.0
EMO_ML:LINREG;ил;0.0812;1.0
EMO_ML:LINREG;веды;0.0811;1.0
EMO_ML:LINREG;богатые;0.0809;1.0
EMO_ML:LINREG;корсет;0.0809;1.0
EMO_ML:LINREG;правая;0.0799;1.0
EMO_ML:LINREG;преклонение;0.0796;1.0
EMO_ML:LINREG;перестановка;0.0794;1.0
EMO_ML:LINREG;повышать;0.0793;1.0
EMO_ML:LINREG;солнечный зайчик;0.0791;1.0
EMO_ML:LINREG;акр;0.0789;1.0
EMO_ML:LINREG;сет;0.0786;1.0
EMO_ML:LINREG;метраж;0.0784;1.0
EMO_ML:LINREG;дождливый;0.0783;1.0
EMO_ML:LINREG;парнокопытное;0.0782;1.0
EMO_ML:LINREG;тепловоз;0.0782;1.0
EMO_ML:LINREG;правильная;0.0779;1.0
EMO_ML:LINREG;сепия;0.0776;1.0
EMO_ML:LINREG;секьюрити;0.0775;1.0
EMO_ML:LINREG;африканец;0.0774;1.0
EMO_ML:LINREG;шаги;0.0774;1.0
EMO_ML:LINREG;УЗИ;0.0773;1.0
EMO_ML:LINREG;оригинальность;0.0772;1.0
EMO_ML:LINREG;красный диплом;0.0771;1.0
EMO_ML:LINREG;продлёнка;0.0765;1.0
EMO_ML:LINREG;смотрящий;0.0764;1.0
EMO_ML:LINREG;неон;0.0763;1.0
EMO_ML:LINREG;фотомодель;0.076;1.0
EMO_ML:LINREG;коробка передач;0.0759;1.0
EMO_ML:LINREG;везде;0.0754;1.0
EMO_ML:LINREG;кумыс;0.0753;1.0
EMO_ML:LINREG;прошла;0.0752;1.0
EMO_ML:LINREG;дамы;0.0752;1.0
EMO_ML:LINREG;любовники;0.0751;1.0
EMO_ML:LINREG;небесное;0.075;1.0
EMO_ML:LINREG;Пад;0.0749;1.0
EMO_ML:LINREG;массовка;0.0749;1.0
EMO_ML:LINREG;лечить;0.0749;1.0
EMO_ML:LINREG;ералаш;0.0746;1.0
EMO_ML:LINREG;голубые;0.0744;1.0
EMO_ML:LINREG;вчера;0.0741;1.0
EMO_ML:LINREG;мне;0.0737;1.0
EMO_ML:LINREG;боров;0.0735;1.0
EMO_ML:LINREG;ползает;0.0735;1.0
EMO_ML:LINREG;едок;0.0734;1.0
EMO_ML:LINREG;гербарий;0.0733;1.0
EMO_ML:LINREG;зубья;0.073;1.0
EMO_ML:LINREG;доминирование;0.0729;1.0
EMO_ML:LINREG;первый класс;0.0725;1.0
EMO_ML:LINREG;тонкие;0.0724;1.0
EMO_ML:LINREG;звёздочки;0.0723;1.0
EMO_ML:LINREG;ратуша;0.0721;1.0
EMO_ML:LINREG;чертить;0.0717;1.0
EMO_ML:LINREG;любоваться;0.0716;1.0
EMO_ML:LINREG;терминал;0.0715;1.0
EMO_ML:LINREG;пухлый;0.0714;1.0
EMO_ML:LINREG;авокадо;0.0714;1.0
EMO_ML:LINREG;щёчки;0.0707;1.0
EMO_ML:LINREG;грибница;0.0706;1.0
EMO_ML:LINREG;спелые;0.0704;1.0
EMO_ML:LINREG;тетраэдр;0.0702;1.0
EMO_ML:LINREG;чтиво;0.0695;1.0
EMO_ML:LINREG;замкнутый;0.0693;1.0
EMO_ML:LINREG;сенат;0.0693;1.0
EMO_ML:LINREG;ирокез;0.0691;1.0
EMO_ML:LINREG;пиала;0.069;1.0
EMO_ML:LINREG;груздь;0.0689;1.0
EMO_ML:LINREG;свинарник;0.0687;1.0
EMO_ML:LINREG;рассмотрение;0.0686;1.0
EMO_ML:LINREG;очерк;0.0686;1.0
EMO_ML:LINREG;тёмные;0.0682;1.0
EMO_ML:LINREG;фазенда;0.0682;1.0
EMO_ML:LINREG;логарифм;0.0682;1.0
EMO_ML:LINREG;вельможа;0.0679;1.0
EMO_ML:LINREG;целоваться;0.0679;1.0
EMO_ML:LINREG;рассуждать;0.0674;1.0
EMO_ML:LINREG;часовня;0.0674;1.0
EMO_ML:LINREG;резон;0.0673;1.0
EMO_ML:LINREG;сена;0.067;1.0
EMO_ML:LINREG;плата;0.0666;1.0
EMO_ML:LINREG;Википедия;0.0665;1.0
EMO_ML:LINREG;щепотка;0.0661;1.0
EMO_ML:LINREG;дальше;0.0661;1.0
EMO_ML:LINREG;трахея;0.0657;1.0
EMO_ML:LINREG;светодиод;0.0654;1.0
EMO_ML:LINREG;отстранённость;0.0654;1.0
EMO_ML:LINREG;шарага;0.0653;1.0
EMO_ML:LINREG;метеоролог;0.065;1.0
EMO_ML:LINREG;бее;0.0649;1.0
EMO_ML:LINREG;печатный;0.0649;1.0
EMO_ML:LINREG;бок;0.0649;1.0
EMO_ML:LINREG;Аристотель;0.0648;1.0
EMO_ML:LINREG;козлик;0.0647;1.0
EMO_ML:LINREG;будний;0.0647;1.0
EMO_ML:LINREG;высший;0.0644;1.0
EMO_ML:LINREG;старший лейтенант;0.0644;1.0
EMO_ML:LINREG;аксакал;0.0643;1.0
EMO_ML:LINREG;изменения;0.0642;1.0
EMO_ML:LINREG;пружина;0.0641;1.0
EMO_ML:LINREG;фара;0.0636;1.0
EMO_ML:LINREG;подводка;0.0634;1.0
EMO_ML:LINREG;сбруя;0.0633;1.0
EMO_ML:LINREG;заводь;0.063;1.0
EMO_ML:LINREG;хвостики;0.062;1.0
EMO_ML:LINREG;правнучка;0.062;1.0
EMO_ML:LINREG;вещий;0.0614;1.0
EMO_ML:LINREG;софиты;0.0611;1.0
EMO_ML:LINREG;живость;0.0609;1.0
EMO_ML:LINREG;начать;0.0608;1.0
EMO_ML:LINREG;молодой парень;0.0607;1.0
EMO_ML:LINREG;вырез;0.0606;1.0
EMO_ML:LINREG;нормальное;0.0604;1.0
EMO_ML:LINREG;скорый;0.06;1.0
EMO_ML:LINREG;экономия;0.0598;1.0
EMO_ML:LINREG;представлять;0.0596;1.0
EMO_ML:LINREG;овчина;0.0595;1.0
EMO_ML:LINREG;висит;0.059;1.0
EMO_ML:LINREG;накладная;0.059;1.0
EMO_ML:LINREG;аватарка;0.0589;1.0
EMO_ML:LINREG;саботаж;0.0586;1.0
EMO_ML:LINREG;мультики;0.0586;1.0
EMO_ML:LINREG;виды;0.0585;1.0
EMO_ML:LINREG;корнеплод;0.0584;1.0
EMO_ML:LINREG;Колизей;0.0583;1.0
EMO_ML:LINREG;рас;0.0581;1.0
EMO_ML:LINREG;засыпать;0.0579;1.0
EMO_ML:LINREG;матерь;0.0578;1.0
EMO_ML:LINREG;сеньор;0.0577;1.0
EMO_ML:LINREG;мелочь;0.0576;1.0
EMO_ML:LINREG;недорого;0.0576;1.0
EMO_ML:LINREG;захолустье;0.0574;1.0
EMO_ML:LINREG;значки;0.0573;1.0
EMO_ML:LINREG;ночные;0.0572;1.0
EMO_ML:LINREG;Гамлет;0.0572;1.0
EMO_ML:LINREG;Юпитер;0.0571;1.0
EMO_ML:LINREG;каменщик;0.0571;1.0
EMO_ML:LINREG;корточки;0.057;1.0
EMO_ML:LINREG;вед;0.0568;1.0
EMO_ML:LINREG;священнослужитель;0.0567;1.0
EMO_ML:LINREG;трибунал;0.0566;1.0
EMO_ML:LINREG;заместитель;0.0563;1.0
EMO_ML:LINREG;деревянное;0.0561;1.0
EMO_ML:LINREG;родился;0.0559;1.0
EMO_ML:LINREG;доверенность;0.0559;1.0
EMO_ML:LINREG;тапки;0.0558;1.0
EMO_ML:LINREG;стеклопакет;0.0554;1.0
EMO_ML:LINREG;хитрюга;0.0551;1.0
EMO_ML:LINREG;отражать;0.055;1.0
EMO_ML:LINREG;гребень;0.0549;1.0
EMO_ML:LINREG;сделано;0.0549;1.0
EMO_ML:LINREG;сколько;0.0548;1.0
EMO_ML:LINREG;усилитель;0.0548;1.0
EMO_ML:LINREG;святая вода;0.0541;1.0
EMO_ML:LINREG;домашняя работа;0.0541;1.0
EMO_ML:LINREG;тонуть;0.0541;1.0
EMO_ML:LINREG;большая медведица;0.054;1.0
EMO_ML:LINREG;чело;0.054;1.0
EMO_ML:LINREG;классный руководитель;0.054;1.0
EMO_ML:LINREG;сидушка;0.0538;1.0
EMO_ML:LINREG;киль;0.0536;1.0
EMO_ML:LINREG;горец;0.0533;1.0
EMO_ML:LINREG;внешняя;0.0533;1.0
EMO_ML:LINREG;исток;0.0532;1.0
EMO_ML:LINREG;удобные;0.0527;1.0
EMO_ML:LINREG;стройматериал;0.0525;1.0
EMO_ML:LINREG;канарейка;0.0524;1.0
EMO_ML:LINREG;православный;0.0523;1.0
EMO_ML:LINREG;громкие;0.0521;1.0
EMO_ML:LINREG;разгильдяй;0.052;1.0
EMO_ML:LINREG;посмотреть;0.0518;1.0
EMO_ML:LINREG;крепко;0.0515;1.0
EMO_ML:LINREG;кирзачи;0.0515;1.0
EMO_ML:LINREG;орбита;0.0513;1.0
EMO_ML:LINREG;старинная;0.0512;1.0
EMO_ML:LINREG;магний;0.0512;1.0
EMO_ML:LINREG;змеи;0.051;1.0
EMO_ML:LINREG;синусоида;0.0506;1.0
EMO_ML:LINREG;тонометр;0.0506;1.0
EMO_ML:LINREG;залёт;0.0505;1.0
EMO_ML:LINREG;агу;0.0503;1.0
EMO_ML:LINREG;дней;0.0503;1.0
EMO_ML:LINREG;глазки;0.05;1.0
EMO_ML:LINREG;туфельки;0.05;1.0
EMO_ML:LINREG;тропический;0.0499;1.0
EMO_ML:LINREG;спросить;0.0495;1.0
EMO_ML:LINREG;жёсткое;0.0495;1.0
EMO_ML:LINREG;ездок;0.0493;1.0
EMO_ML:LINREG;уголовное дело;0.0493;1.0
EMO_ML:LINREG;индукция;0.0491;1.0
EMO_ML:LINREG;плывёт;0.0489;1.0
EMO_ML:LINREG;адресант;0.0488;1.0
EMO_ML:LINREG;крылатое;0.0484;1.0
EMO_ML:LINREG;сходка;0.0481;1.0
EMO_ML:LINREG;ап;0.0477;1.0
EMO_ML:LINREG;пески;0.0471;1.0
EMO_ML:LINREG;ока;0.0469;1.0
EMO_ML:LINREG;трезвон;0.0469;1.0
EMO_ML:LINREG;дежурка;0.0469;1.0
EMO_ML:LINREG;огня;0.0469;1.0
EMO_ML:LINREG;нолик;0.0468;1.0
EMO_ML:LINREG;лечебный;0.0464;1.0
EMO_ML:LINREG;чувственность;0.0464;1.0
EMO_ML:LINREG;человеческий;0.0453;1.0
EMO_ML:LINREG;футбольное поле;0.0451;1.0
EMO_ML:LINREG;доставить;0.0451;1.0
EMO_ML:LINREG;опасное;0.0451;1.0
EMO_ML:LINREG;скарб;0.0446;1.0
EMO_ML:LINREG;ополаскиватель;0.0445;1.0
EMO_ML:LINREG;знакомые;0.0439;1.0
EMO_ML:LINREG;амбал;0.0438;1.0
EMO_ML:LINREG;дедок;0.0436;1.0
EMO_ML:LINREG;кабриолет;0.0435;1.0
EMO_ML:LINREG;шурин;0.0432;1.0
EMO_ML:LINREG;заработная плата;0.043;1.0
EMO_ML:LINREG;проявка;0.0426;1.0
EMO_ML:LINREG;резка;0.0425;1.0
EMO_ML:LINREG;танкер;0.0424;1.0
EMO_ML:LINREG;гласные;0.0423;1.0
EMO_ML:LINREG;бояре;0.042;1.0
EMO_ML:LINREG;должник;0.0415;1.0
EMO_ML:LINREG;вымпел;0.0413;1.0
EMO_ML:LINREG;мазать;0.0412;1.0
EMO_ML:LINREG;открытое;0.0411;1.0
EMO_ML:LINREG;инкассация;0.041;1.0
EMO_ML:LINREG;вигвам;0.0408;1.0
EMO_ML:LINREG;фигурки;0.0407;1.0
EMO_ML:LINREG;полезная;0.0407;1.0
EMO_ML:LINREG;спасательный круг;0.0405;1.0
EMO_ML:LINREG;погрузчик;0.0403;1.0
EMO_ML:LINREG;эпиляция;0.0396;1.0
EMO_ML:LINREG;полевые;0.0394;1.0
EMO_ML:LINREG;чёрная магия;0.0394;1.0
EMO_ML:LINREG;каста;0.0393;1.0
EMO_ML:LINREG;автомобильный;0.0393;1.0
EMO_ML:LINREG;поменять;0.0392;1.0
EMO_ML:LINREG;немота;0.039;1.0
EMO_ML:LINREG;алюминиевая;0.0385;1.0
EMO_ML:LINREG;сердечник;0.0384;1.0
EMO_ML:LINREG;стремянка;0.0382;1.0
EMO_ML:LINREG;гонорар;0.0381;1.0
EMO_ML:LINREG;сухари;0.0378;1.0
EMO_ML:LINREG;черта характера;0.0377;1.0
EMO_ML:LINREG;задница;0.0371;1.0
EMO_ML:LINREG;ведущая;0.037;1.0
EMO_ML:LINREG;картонка;0.0369;1.0
EMO_ML:LINREG;устал;0.0368;1.0
EMO_ML:LINREG;работу;0.0363;1.0
EMO_ML:LINREG;праздничная;0.0362;1.0
EMO_ML:LINREG;задать;0.0362;1.0
EMO_ML:LINREG;надёжная;0.0361;1.0
EMO_ML:LINREG;матери;0.0359;1.0
EMO_ML:LINREG;Кант;0.0357;1.0
EMO_ML:LINREG;террариум;0.0357;1.0
EMO_ML:LINREG;красочная;0.0356;1.0
EMO_ML:LINREG;обоз;0.0356;1.0
EMO_ML:LINREG;московский;0.0354;1.0
EMO_ML:LINREG;Фио;0.0351;1.0
EMO_ML:LINREG;ходатайство;0.035;1.0
EMO_ML:LINREG;Тургенев;0.035;1.0
EMO_ML:LINREG;аршин;0.0348;1.0
EMO_ML:LINREG;небесная;0.0348;1.0
EMO_ML:LINREG;всемирная;0.0347;1.0
EMO_ML:LINREG;учащийся;0.0347;1.0
EMO_ML:LINREG;заварить;0.0342;1.0
EMO_ML:LINREG;фут;0.0341;1.0
EMO_ML:LINREG;открытая;0.0337;1.0
EMO_ML:LINREG;чужбина;0.0328;1.0
EMO_ML:LINREG;реквизит;0.0327;1.0
EMO_ML:LINREG;закрытая;0.0327;1.0
EMO_ML:LINREG;Платон;0.0326;1.0
EMO_ML:LINREG;фосфор;0.0326;1.0
EMO_ML:LINREG;пожилая;0.0319;1.0
EMO_ML:LINREG;дубак;0.0317;1.0
EMO_ML:LINREG;разбитый;0.0315;1.0
EMO_ML:LINREG;азимут;0.0315;1.0
EMO_ML:LINREG;космический корабль;0.0313;1.0
EMO_ML:LINREG;дерзкий;0.0311;1.0
EMO_ML:LINREG;плато;0.0309;1.0
EMO_ML:LINREG;порезаться;0.0308;1.0
EMO_ML:LINREG;поют;0.0308;1.0
EMO_ML:LINREG;скачать;0.0308;1.0
EMO_ML:LINREG;резина;0.0307;1.0
EMO_ML:LINREG;малышня;0.0305;1.0
EMO_ML:LINREG;авиатор;0.0302;1.0
EMO_ML:LINREG;таблица;0.0302;1.0
EMO_ML:LINREG;парение;0.0301;1.0
EMO_ML:LINREG;квест;0.03;1.0
EMO_ML:LINREG;выпас;0.0299;1.0
EMO_ML:LINREG;забытое;0.0296;1.0
EMO_ML:LINREG;рук;0.0292;1.0
EMO_ML:LINREG;усатый;0.0291;1.0
EMO_ML:LINREG;рукавицы;0.0288;1.0
EMO_ML:LINREG;тунель;0.0287;1.0
EMO_ML:LINREG;репер;0.0285;1.0
EMO_ML:LINREG;инвестиции;0.0285;1.0
EMO_ML:LINREG;задняя;0.0283;1.0
EMO_ML:LINREG;пастись;0.0282;1.0
EMO_ML:LINREG;церква;0.028;1.0
EMO_ML:LINREG;испытатель;0.0277;1.0
EMO_ML:LINREG;ляшка;0.0272;1.0
EMO_ML:LINREG;проверить;0.0271;1.0
EMO_ML:LINREG;коллектор;0.0271;1.0
EMO_ML:LINREG;сварщик;0.027;1.0
EMO_ML:LINREG;украинский;0.0266;1.0
EMO_ML:LINREG;портниха;0.0265;1.0
EMO_ML:LINREG;каратист;0.0263;1.0
EMO_ML:LINREG;удила;0.0262;1.0
EMO_ML:LINREG;обзывание;0.026;1.0
EMO_ML:LINREG;варвар;0.0259;1.0
EMO_ML:LINREG;преломление;0.0255;1.0
EMO_ML:LINREG;холестерин;0.0254;1.0
EMO_ML:LINREG;тлеть;0.0253;1.0
EMO_ML:LINREG;фреска;0.025;1.0
EMO_ML:LINREG;малярия;0.0249;1.0
EMO_ML:LINREG;единица измерения;0.0247;1.0
EMO_ML:LINREG;смешить;0.0241;1.0
EMO_ML:LINREG;разная;0.0238;1.0
EMO_ML:LINREG;Алладин;0.0237;1.0
EMO_ML:LINREG;дикое;0.0236;1.0
EMO_ML:LINREG;жидкая;0.0236;1.0
EMO_ML:LINREG;ёлки;0.0236;1.0
EMO_ML:LINREG;моменты;0.0234;1.0
EMO_ML:LINREG;гостья;0.0234;1.0
EMO_ML:LINREG;либерал;0.0233;1.0
EMO_ML:LINREG;неизвестно;0.0231;1.0
EMO_ML:LINREG;малая;0.023;1.0
EMO_ML:LINREG;Тибет;0.0227;1.0
EMO_ML:LINREG;выступать;0.022;1.0
EMO_ML:LINREG;бакалея;0.0218;1.0
EMO_ML:LINREG;обод;0.0216;1.0
EMO_ML:LINREG;светлость;0.0214;1.0
EMO_ML:LINREG;корреспонденция;0.0201;1.0
EMO_ML:LINREG;ложа;0.02;1.0
EMO_ML:LINREG;принято;0.0198;1.0
EMO_ML:LINREG;изваяние;0.0198;1.0
EMO_ML:LINREG;ядерная;0.0197;1.0
EMO_ML:LINREG;шпора;0.0193;1.0
EMO_ML:LINREG;разбитая;0.0191;1.0
EMO_ML:LINREG;россии;0.019;1.0
EMO_ML:LINREG;жать;0.0189;1.0
EMO_ML:LINREG;прощаться;0.0189;1.0
EMO_ML:LINREG;износ;0.0188;1.0
EMO_ML:LINREG;вол;0.0184;1.0
EMO_ML:LINREG;галлюцинации;0.0184;1.0
EMO_ML:LINREG;икры;0.0181;1.0
EMO_ML:LINREG;католик;0.0179;1.0
EMO_ML:LINREG;замкнутость;0.0175;1.0
EMO_ML:LINREG;пацан;0.0169;1.0
EMO_ML:LINREG;попутка;0.0165;1.0
EMO_ML:LINREG;плавка;0.0165;1.0
EMO_ML:LINREG;границы;0.0163;1.0
EMO_ML:LINREG;Серёжа;0.0161;1.0
EMO_ML:LINREG;четвёртая;0.0161;1.0
EMO_ML:LINREG;тостер;0.0156;1.0
EMO_ML:LINREG;разбивать;0.0156;1.0
EMO_ML:LINREG;мышонок;0.0155;1.0
EMO_ML:LINREG;авианосец;0.0155;1.0
EMO_ML:LINREG;тление;0.0155;1.0
EMO_ML:LINREG;супруги;0.0152;1.0
EMO_ML:LINREG;собрат;0.0151;1.0
EMO_ML:LINREG;жар-птица;0.0146;1.0
EMO_ML:LINREG;стиральная машина;0.0146;1.0
EMO_ML:LINREG;берцы;0.0146;1.0
EMO_ML:LINREG;домик в деревне;0.0145;1.0
EMO_ML:LINREG;управленец;0.0144;1.0
EMO_ML:LINREG;белочка;0.0144;1.0
EMO_ML:LINREG;бургер;0.0143;1.0
EMO_ML:LINREG;знаменитости;0.0141;1.0
EMO_ML:LINREG;купон;0.0138;1.0
EMO_ML:LINREG;Чечня;0.0137;1.0
EMO_ML:LINREG;запрещён;0.0136;1.0
EMO_ML:LINREG;литьё;0.0136;1.0
EMO_ML:LINREG;оперативник;0.0135;1.0
EMO_ML:LINREG;шиворот;0.0132;1.0
EMO_ML:LINREG;ширинка;0.0132;1.0
EMO_ML:LINREG;напевать;0.0132;1.0
EMO_ML:LINREG;знахарь;0.0132;1.0
EMO_ML:LINREG;пожертвование;0.0129;1.0
EMO_ML:LINREG;важно;0.0128;1.0
EMO_ML:LINREG;спрашивать;0.0127;1.0
EMO_ML:LINREG;брызгать;0.0125;1.0
EMO_ML:LINREG;сложные;0.0123;1.0
EMO_ML:LINREG;премьер-министр;0.0122;1.0
EMO_ML:LINREG;сломана;0.0121;1.0
EMO_ML:LINREG;энергетический;0.0119;1.0
EMO_ML:LINREG;ливер;0.0119;1.0
EMO_ML:LINREG;макраме;0.0117;1.0
EMO_ML:LINREG;прирост;0.0115;1.0
EMO_ML:LINREG;артефакт;0.0111;1.0
EMO_ML:LINREG;много людей;0.0109;1.0
EMO_ML:LINREG;спичек;0.0103;1.0
EMO_ML:LINREG;фонограмма;0.0103;1.0
EMO_ML:LINREG;Лужков;0.0102;1.0
EMO_ML:LINREG;осмотрительность;0.0101;1.0
EMO_ML:LINREG;мастурбация;0.0101;1.0
EMO_ML:LINREG;заключать;0.01;1.0
EMO_ML:LINREG;дойка;0.0097;1.0
EMO_ML:LINREG;русское;0.0094;1.0
EMO_ML:LINREG;грязные;0.0091;1.0
EMO_ML:LINREG;хачи;0.0091;1.0
EMO_ML:LINREG;ведет;0.009;1.0
EMO_ML:LINREG;булавка;0.009;1.0
EMO_ML:LINREG;снежная королева;0.009;1.0
EMO_ML:LINREG;стать;0.009;1.0
EMO_ML:LINREG;кружки;0.0083;1.0
EMO_ML:LINREG;роли;0.0082;1.0
EMO_ML:LINREG;вечерний;0.0082;1.0
EMO_ML:LINREG;мелирование;0.0082;1.0
EMO_ML:LINREG;кремация;0.0081;1.0
EMO_ML:LINREG;фруктовое;0.0081;1.0
EMO_ML:LINREG;стеклянное;0.0075;1.0
EMO_ML:LINREG;математическая;0.0075;1.0
EMO_ML:LINREG;применять;0.0074;1.0
EMO_ML:LINREG;танцевальный;0.0069;1.0
EMO_ML:LINREG;полёвка;0.0068;1.0
EMO_ML:LINREG;самостоятельная;0.0068;1.0
EMO_ML:LINREG;лиф;0.0068;1.0
EMO_ML:LINREG;ампер;0.0068;1.0
EMO_ML:LINREG;буйки;0.0065;1.0
EMO_ML:LINREG;верёвка;0.0065;1.0
EMO_ML:LINREG;речной;0.0063;1.0
EMO_ML:LINREG;семьянин;0.0063;1.0
EMO_ML:LINREG;колет;0.0062;1.0
EMO_ML:LINREG;измерить;0.0062;1.0
EMO_ML:LINREG;разногласия;0.0061;1.0
EMO_ML:LINREG;маятник;0.006;1.0
EMO_ML:LINREG;Мыш;0.0059;1.0
EMO_ML:LINREG;ярлык;0.0059;1.0
EMO_ML:LINREG;церковный;0.0058;1.0
EMO_ML:LINREG;пан;0.0057;1.0
EMO_ML:LINREG;германии;0.0047;1.0
EMO_ML:LINREG;виновный;0.0047;1.0
EMO_ML:LINREG;выделять;0.0045;1.0
EMO_ML:LINREG;выдвинуть;0.0043;1.0
EMO_ML:LINREG;наша;0.0042;1.0
EMO_ML:LINREG;октябрята;0.0042;1.0
EMO_ML:LINREG;лечь;0.0038;1.0
EMO_ML:LINREG;судебный;0.0037;1.0
EMO_ML:LINREG;соседний;0.0036;1.0
EMO_ML:LINREG;палеолит;0.0036;1.0
EMO_ML:LINREG;сберкнижка;0.0034;1.0
EMO_ML:LINREG;преферанс;0.0034;1.0
EMO_ML:LINREG;сломано;0.0031;1.0
EMO_ML:LINREG;птаха;0.0029;1.0
EMO_ML:LINREG;отдышка;0.0029;1.0
EMO_ML:LINREG;Татьяна;0.0027;1.0
EMO_ML:LINREG;кавказец;0.0027;1.0
EMO_ML:LINREG;обстоятельства;0.0026;1.0
EMO_ML:LINREG;клёш;0.0021;1.0
EMO_ML:LINREG;тело;0.002;1.0
EMO_ML:LINREG;суфлёр;0.002;1.0
EMO_ML:LINREG;белила;0.0018;1.0
EMO_ML:LINREG;лесоповал;0.0016;1.0
EMO_ML:LINREG;завтракать;0.0015;1.0
EMO_ML:LINREG;Аэрофлот;0.0014;1.0
EMO_ML:LINREG;мощи;0.0013;1.0
EMO_ML:LINREG;ушка;0.0011;1.0
EMO_ML:LINREG;Меркурий;0.001;1.0
EMO_ML:LINREG;шифон;0.0007;1.0
EMO_ML:LINREG;собственное;0.0006;1.0
EMO_ML:LINREG;разбилась;0.0003;1.0
EMO_ML:LINREG;пигмент;0.0002;1.0
EMO_ML:LINREG;снегоход;-0.0001;1.0
EMO_ML:LINREG;садовая;-0.0001;1.0
EMO_ML:LINREG;ручник;-0.0002;1.0
EMO_ML:LINREG;штопать;-0.0004;1.0
EMO_ML:LINREG;грустная;-0.0005;1.0
EMO_ML:LINREG;взбить;-0.0005;1.0
EMO_ML:LINREG;католицизм;-0.0008;1.0
EMO_ML:LINREG;литий;-0.0012;1.0
EMO_ML:LINREG;смерти;-0.0012;1.0
EMO_ML:LINREG;кочан;-0.0016;1.0
EMO_ML:LINREG;бортпроводник;-0.0018;1.0
EMO_ML:LINREG;рингтон;-0.0019;1.0
EMO_ML:LINREG;касатка;-0.002;1.0
EMO_ML:LINREG;ночное;-0.002;1.0
EMO_ML:LINREG;толстовка;-0.0023;1.0
EMO_ML:LINREG;аська;-0.0025;1.0
EMO_ML:LINREG;рутина;-0.0027;1.0
EMO_ML:LINREG;прямое;-0.0027;1.0
EMO_ML:LINREG;огнемёт;-0.0028;1.0
EMO_ML:LINREG;печатная;-0.0028;1.0
EMO_ML:LINREG;скиталец;-0.0028;1.0
EMO_ML:LINREG;магический;-0.0031;1.0
EMO_ML:LINREG;птенчик;-0.0035;1.0
EMO_ML:LINREG;святые;-0.0039;1.0
EMO_ML:LINREG;пыл;-0.004;1.0
EMO_ML:LINREG;физики;-0.0041;1.0
EMO_ML:LINREG;переплетение;-0.0043;1.0
EMO_ML:LINREG;карточки;-0.0043;1.0
EMO_ML:LINREG;кач;-0.0047;1.0
EMO_ML:LINREG;зачатие;-0.0047;1.0
EMO_ML:LINREG;везучий;-0.0051;1.0
EMO_ML:LINREG;фрегат;-0.0052;1.0
EMO_ML:LINREG;портянки;-0.0055;1.0
EMO_ML:LINREG;заперто;-0.0056;1.0
EMO_ML:LINREG;ПТУ;-0.0057;1.0
EMO_ML:LINREG;свёкор;-0.0058;1.0
EMO_ML:LINREG;твой;-0.0059;1.0
EMO_ML:LINREG;сочно;-0.0059;1.0
EMO_ML:LINREG;полярная;-0.0061;1.0
