slice;term;answer;ratio
EMO_ML:LINREG:EXT;жгучий;-0.4622;1.0
EMO_ML:LINREG:EXT;холстинковый;-0.4622;1.0
EMO_ML:LINREG:EXT;фонографический;-0.4623;1.0
EMO_ML:LINREG:EXT;жом;-0.4623;1.0
EMO_ML:LINREG:EXT;недоношенный;-0.4624;1.0
EMO_ML:LINREG:EXT;приостанавливающий;-0.4624;1.0
EMO_ML:LINREG:EXT;закручивать;-0.4625;1.0
EMO_ML:LINREG:EXT;неэкономность;-0.4627;1.0
EMO_ML:LINREG:EXT;уксуснокислый;-0.4628;1.0
EMO_ML:LINREG:EXT;шатающийся;-0.4629;1.0
EMO_ML:LINREG:EXT;рубцовый;-0.4631;1.0
EMO_ML:LINREG:EXT;видоискатель;-0.4631;1.0
EMO_ML:LINREG:EXT;хвойное;-0.4631;1.0
EMO_ML:LINREG:EXT;эрзя;-0.4633;1.0
EMO_ML:LINREG:EXT;мордвин;-0.4633;1.0
EMO_ML:LINREG:EXT;мордовец;-0.4633;1.0
EMO_ML:LINREG:EXT;Мокша;-0.4633;1.0
EMO_ML:LINREG:EXT;мокша;-0.4633;1.0
EMO_ML:LINREG:EXT;лощильный;-0.4636;1.0
EMO_ML:LINREG:EXT;белолицый;-0.4636;1.0
EMO_ML:LINREG:EXT;счеканить;-0.4636;1.0
EMO_ML:LINREG:EXT;расчеканить;-0.4636;1.0
EMO_ML:LINREG:EXT;креномер;-0.4636;1.0
EMO_ML:LINREG:EXT;теодолит;-0.4636;1.0
EMO_ML:LINREG:EXT;прогонять;-0.4636;1.0
EMO_ML:LINREG:EXT;находиться во главе;-0.4638;1.0
EMO_ML:LINREG:EXT;прыжковый;-0.4638;1.0
EMO_ML:LINREG:EXT;точки;-0.4639;1.0
EMO_ML:LINREG:EXT;предшественник;-0.464;1.0
EMO_ML:LINREG:EXT;подзадорить;-0.4641;1.0
EMO_ML:LINREG:EXT;просо;-0.4642;1.0
EMO_ML:LINREG:EXT;четверка;-0.4643;1.0
EMO_ML:LINREG:EXT;разгадать;-0.4644;1.0
EMO_ML:LINREG:EXT;ящичек;-0.4644;1.0
EMO_ML:LINREG:EXT;японец;-0.4644;1.0
EMO_ML:LINREG:EXT;народный певец;-0.4644;1.0
EMO_ML:LINREG:EXT;кельтский певец;-0.4644;1.0
EMO_ML:LINREG:EXT;благообразность;-0.4645;1.0
EMO_ML:LINREG:EXT;спотыкнуться;-0.4649;1.0
EMO_ML:LINREG:EXT;укладывать;-0.465;1.0
EMO_ML:LINREG:EXT;отлынивание;-0.465;1.0
EMO_ML:LINREG:EXT;Мерседес;-0.4651;1.0
EMO_ML:LINREG:EXT;болтик;-0.4651;1.0
EMO_ML:LINREG:EXT;гарпунщик;-0.4653;1.0
EMO_ML:LINREG:EXT;образовать выступ;-0.4653;1.0
EMO_ML:LINREG:EXT;выпялиться;-0.4653;1.0
EMO_ML:LINREG:EXT;католичка;-0.4654;1.0
EMO_ML:LINREG:EXT;ямщик;-0.4654;1.0
EMO_ML:LINREG:EXT;маркиз;-0.4656;1.0
EMO_ML:LINREG:EXT;задолженность;-0.4659;1.0
EMO_ML:LINREG:EXT;стрелочница;-0.4662;1.0
EMO_ML:LINREG:EXT;песенница;-0.4662;1.0
EMO_ML:LINREG:EXT;тапёрша;-0.4662;1.0
EMO_ML:LINREG:EXT;разыгрываться;-0.4663;1.0
EMO_ML:LINREG:EXT;обеззаразить;-0.4665;1.0
EMO_ML:LINREG:EXT;изжить;-0.4667;1.0
EMO_ML:LINREG:EXT;обшаривать;-0.4669;1.0
EMO_ML:LINREG:EXT;объемистый;-0.4671;1.0
EMO_ML:LINREG:EXT;всеисчерпывающий;-0.4675;1.0
EMO_ML:LINREG:EXT;заграждать;-0.4675;1.0
EMO_ML:LINREG:EXT;усекать;-0.4675;1.0
EMO_ML:LINREG:EXT;оттяпывать;-0.4675;1.0
EMO_ML:LINREG:EXT;отпилить;-0.4675;1.0
EMO_ML:LINREG:EXT;откромсать;-0.4675;1.0
EMO_ML:LINREG:EXT;отпиливать;-0.4675;1.0
EMO_ML:LINREG:EXT;срезывать;-0.4675;1.0
EMO_ML:LINREG:EXT;чикать;-0.4675;1.0
EMO_ML:LINREG:EXT;часть тела;-0.4675;1.0
EMO_ML:LINREG:EXT;пихтовый лес;-0.4683;1.0
EMO_ML:LINREG:EXT;пихтовник;-0.4683;1.0
EMO_ML:LINREG:EXT;мотовство;-0.4683;1.0
EMO_ML:LINREG:EXT;жбанчик;-0.4686;1.0
EMO_ML:LINREG:EXT;обсушка;-0.4689;1.0
EMO_ML:LINREG:EXT;высушка;-0.4689;1.0
EMO_ML:LINREG:EXT;оный;-0.4693;1.0
EMO_ML:LINREG:EXT;знать толк;-0.4694;1.0
EMO_ML:LINREG:EXT;отслаивание;-0.4695;1.0
EMO_ML:LINREG:EXT;кагор;-0.4698;1.0
EMO_ML:LINREG:EXT;крепкие;-0.4698;1.0
EMO_ML:LINREG:EXT;взаимосвязанность;-0.4699;1.0
EMO_ML:LINREG:EXT;постовой;-0.47;1.0
EMO_ML:LINREG:EXT;АЭС;-0.4701;1.0
EMO_ML:LINREG:EXT;сангвиник;-0.4703;1.0
EMO_ML:LINREG:EXT;наступить на любимую мозоль;-0.4705;1.0
EMO_ML:LINREG:EXT;подкусить;-0.4705;1.0
EMO_ML:LINREG:EXT;упрекнуть;-0.4705;1.0
EMO_ML:LINREG:EXT;бурачок;-0.4706;1.0
EMO_ML:LINREG:EXT;безобразить;-0.4707;1.0
EMO_ML:LINREG:EXT;ягненок;-0.4708;1.0
EMO_ML:LINREG:EXT;старое русло;-0.4708;1.0
EMO_ML:LINREG:EXT;епископальный;-0.4709;1.0
EMO_ML:LINREG:EXT;ведунья;-0.4715;1.0
EMO_ML:LINREG:EXT;хаки;-0.4716;1.0
EMO_ML:LINREG:EXT;расколоть;-0.4716;1.0
EMO_ML:LINREG:EXT;взмокнуть;-0.4717;1.0
EMO_ML:LINREG:EXT;ограничить в правах;-0.4717;1.0
EMO_ML:LINREG:EXT;ограничить в возможностях;-0.4717;1.0
EMO_ML:LINREG:EXT;чёрный как уголь;-0.4718;1.0
EMO_ML:LINREG:EXT;угольно-черный;-0.4718;1.0
EMO_ML:LINREG:EXT;цвета угля;-0.4718;1.0
EMO_ML:LINREG:EXT;служить стимулом;-0.4719;1.0
EMO_ML:LINREG:EXT;давать стимул;-0.4719;1.0
EMO_ML:LINREG:EXT;зубопротезный;-0.472;1.0
EMO_ML:LINREG:EXT;дантистский;-0.472;1.0
EMO_ML:LINREG:EXT;буксирование;-0.4721;1.0
EMO_ML:LINREG:EXT;копаться как жук в навозе;-0.4721;1.0
EMO_ML:LINREG:EXT;терять время;-0.4721;1.0
EMO_ML:LINREG:EXT;изобар;-0.4722;1.0
EMO_ML:LINREG:EXT;антинаучный;-0.4722;1.0
EMO_ML:LINREG:EXT;франкмасонство;-0.4723;1.0
EMO_ML:LINREG:EXT;тент;-0.4725;1.0
EMO_ML:LINREG:EXT;вязаться;-0.4726;1.0
EMO_ML:LINREG:EXT;времени;-0.4731;1.0
EMO_ML:LINREG:EXT;пастель;-0.4736;1.0
EMO_ML:LINREG:EXT;лежак;-0.4736;1.0
EMO_ML:LINREG:EXT;Торжок;-0.4737;1.0
EMO_ML:LINREG:EXT;проканителиться;-0.4738;1.0
EMO_ML:LINREG:EXT;новьё;-0.4738;1.0
EMO_ML:LINREG:EXT;заключённая;-0.4739;1.0
EMO_ML:LINREG:EXT;исподний;-0.474;1.0
EMO_ML:LINREG:EXT;хищница;-0.4742;1.0
EMO_ML:LINREG:EXT;жалить;-0.4743;1.0
EMO_ML:LINREG:EXT;автобусик;-0.4744;1.0
EMO_ML:LINREG:EXT;пассажирский автобус;-0.4744;1.0
EMO_ML:LINREG:EXT;оратай;-0.4745;1.0
EMO_ML:LINREG:EXT;ратай;-0.4745;1.0
EMO_ML:LINREG:EXT;назваться;-0.4746;1.0
EMO_ML:LINREG:EXT;держиморда;-0.4751;1.0
EMO_ML:LINREG:EXT;сокрушительность;-0.4751;1.0
EMO_ML:LINREG:EXT;искрашивать;-0.4752;1.0
EMO_ML:LINREG:EXT;туесочек;-0.4755;1.0
EMO_ML:LINREG:EXT;берестянка;-0.4755;1.0
EMO_ML:LINREG:EXT;потасовка;-0.4756;1.0
EMO_ML:LINREG:EXT;галоши;-0.4757;1.0
EMO_ML:LINREG:EXT;выпускать;-0.4758;1.0
EMO_ML:LINREG:EXT;пригревание;-0.4759;1.0
EMO_ML:LINREG:EXT;защемить;-0.4759;1.0
EMO_ML:LINREG:EXT;прихожане;-0.4759;1.0
EMO_ML:LINREG:EXT;идти мелкими каплями;-0.4761;1.0
EMO_ML:LINREG:EXT;замысловатость;-0.4761;1.0
EMO_ML:LINREG:EXT;туго;-0.4762;1.0
EMO_ML:LINREG:EXT;затрещать;-0.4764;1.0
EMO_ML:LINREG:EXT;кипа;-0.4764;1.0
EMO_ML:LINREG:EXT;берёзовый гриб;-0.4765;1.0
EMO_ML:LINREG:EXT;живить;-0.4766;1.0
EMO_ML:LINREG:EXT;поцарапать;-0.4767;1.0
EMO_ML:LINREG:EXT;скотч;-0.4768;1.0
EMO_ML:LINREG:EXT;распоясавшийся;-0.4768;1.0
EMO_ML:LINREG:EXT;рытье;-0.4771;1.0
EMO_ML:LINREG:EXT;выкопка;-0.4771;1.0
EMO_ML:LINREG:EXT;файлы;-0.4772;1.0
EMO_ML:LINREG:EXT;бёдра;-0.4773;1.0
EMO_ML:LINREG:EXT;змий;-0.4775;1.0
EMO_ML:LINREG:EXT;старухин;-0.4775;1.0
EMO_ML:LINREG:EXT;гладилка;-0.4778;1.0
EMO_ML:LINREG:EXT;подпоясать;-0.478;1.0
EMO_ML:LINREG:EXT;обласкивание;-0.4781;1.0
EMO_ML:LINREG:EXT;ходули;-0.4785;1.0
EMO_ML:LINREG:EXT;нализаться;-0.4785;1.0
EMO_ML:LINREG:EXT;чакан;-0.4785;1.0
EMO_ML:LINREG:EXT;сечение;-0.4785;1.0
EMO_ML:LINREG:EXT;абстинент;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;капли в рот не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот водки не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот вина не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот не берёт вина;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот не берёт водки;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот не берёт хмельного;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот хмельного не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;в рот спиртного не берёт;-0.4786;1.0
EMO_ML:LINREG:EXT;простоватость;-0.4787;1.0
EMO_ML:LINREG:EXT;твёрдые;-0.4787;1.0
EMO_ML:LINREG:EXT;замо'к;-0.4789;1.0
EMO_ML:LINREG:EXT;косая;-0.4789;1.0
EMO_ML:LINREG:EXT;безымянный;-0.4789;1.0
EMO_ML:LINREG:EXT;бомбоубежище;-0.4792;1.0
EMO_ML:LINREG:EXT;измочалить;-0.4793;1.0
EMO_ML:LINREG:EXT;противная;-0.4798;1.0
EMO_ML:LINREG:EXT;снов;-0.4798;1.0
EMO_ML:LINREG:EXT;взвесить;-0.4798;1.0
EMO_ML:LINREG:EXT;сумасшедший;-0.4799;1.0
EMO_ML:LINREG:EXT;смешная;-0.4799;1.0
EMO_ML:LINREG:EXT;входить;-0.4801;1.0
EMO_ML:LINREG:EXT;телефонный;-0.4801;1.0
EMO_ML:LINREG:EXT;кабардинец;-0.4803;1.0
EMO_ML:LINREG:EXT;адыгейцы;-0.4803;1.0
EMO_ML:LINREG:EXT;адыги;-0.4803;1.0
EMO_ML:LINREG:EXT;словацкий язык;-0.4805;1.0
EMO_ML:LINREG:EXT;ужаривание;-0.4807;1.0
EMO_ML:LINREG:EXT;истощаемость;-0.4807;1.0
EMO_ML:LINREG:EXT;приглушение;-0.4807;1.0
EMO_ML:LINREG:EXT;поредение;-0.4807;1.0
EMO_ML:LINREG:EXT;понижение цен;-0.4807;1.0
EMO_ML:LINREG:EXT;уварка;-0.4807;1.0
EMO_ML:LINREG:EXT;грузовой;-0.4807;1.0
EMO_ML:LINREG:EXT;выделение;-0.4808;1.0
EMO_ML:LINREG:EXT;упрятать;-0.4812;1.0
EMO_ML:LINREG:EXT;бумаготворчество;-0.4812;1.0
EMO_ML:LINREG:EXT;спрыснуть;-0.4812;1.0
EMO_ML:LINREG:EXT;иноплеменный;-0.4816;1.0
EMO_ML:LINREG:EXT;изведённый;-0.4817;1.0
EMO_ML:LINREG:EXT;морячка;-0.4817;1.0
EMO_ML:LINREG:EXT;мухлевать;-0.4818;1.0
EMO_ML:LINREG:EXT;перекрещиваться;-0.4819;1.0
EMO_ML:LINREG:EXT;скрещивать;-0.4819;1.0
EMO_ML:LINREG:EXT;лежать крест-накрест;-0.4819;1.0
EMO_ML:LINREG:EXT;накладываться;-0.4819;1.0
EMO_ML:LINREG:EXT;бороздиться;-0.4819;1.0
EMO_ML:LINREG:EXT;пополняться;-0.4821;1.0
EMO_ML:LINREG:EXT;взбрызнуть;-0.4824;1.0
EMO_ML:LINREG:EXT;обрызнуть;-0.4824;1.0
EMO_ML:LINREG:EXT;протравливание;-0.4824;1.0
EMO_ML:LINREG:EXT;чан;-0.4826;1.0
EMO_ML:LINREG:EXT;модничанье;-0.4826;1.0
EMO_ML:LINREG:EXT;предстоящий;-0.4826;1.0
EMO_ML:LINREG:EXT;публицист;-0.4828;1.0
EMO_ML:LINREG:EXT;буклет;-0.4828;1.0
EMO_ML:LINREG:EXT;лаваш;-0.4829;1.0
EMO_ML:LINREG:EXT;вспомниться;-0.483;1.0
EMO_ML:LINREG:EXT;всплыть в памяти;-0.483;1.0
EMO_ML:LINREG:EXT;прийти на память;-0.483;1.0
EMO_ML:LINREG:EXT;квашеный;-0.483;1.0
EMO_ML:LINREG:EXT;проквашенный;-0.483;1.0
EMO_ML:LINREG:EXT;насест;-0.4832;1.0
EMO_ML:LINREG:EXT;подкрадываться;-0.4833;1.0
EMO_ML:LINREG:EXT;онкологический;-0.4834;1.0
EMO_ML:LINREG:EXT;рачий;-0.4834;1.0
EMO_ML:LINREG:EXT;локация;-0.4835;1.0
EMO_ML:LINREG:EXT;лука;-0.4836;1.0
EMO_ML:LINREG:EXT;подтолкнуть;-0.4839;1.0
EMO_ML:LINREG:EXT;побудить;-0.4839;1.0
EMO_ML:LINREG:EXT;слабоумие;-0.4839;1.0
EMO_ML:LINREG:EXT;сигналист;-0.484;1.0
EMO_ML:LINREG:EXT;махальщик;-0.484;1.0
EMO_ML:LINREG:EXT;семафорщик;-0.484;1.0
EMO_ML:LINREG:EXT;готовность;-0.4841;1.0
EMO_ML:LINREG:EXT;путаница;-0.4842;1.0
EMO_ML:LINREG:EXT;установитель;-0.4844;1.0
EMO_ML:LINREG:EXT;схряпать;-0.4849;1.0
EMO_ML:LINREG:EXT;хафиз;-0.4851;1.0
EMO_ML:LINREG:EXT;стремительность;-0.4853;1.0
EMO_ML:LINREG:EXT;очень маленький;-0.4855;1.0
EMO_ML:LINREG:EXT;плотик;-0.4857;1.0
EMO_ML:LINREG:EXT;украинец;-0.4858;1.0
EMO_ML:LINREG:EXT;пододрать;-0.4859;1.0
EMO_ML:LINREG:EXT;Узбек;-0.4861;1.0
EMO_ML:LINREG:EXT;механический;-0.4862;1.0
EMO_ML:LINREG:EXT;наличка;-0.4862;1.0
EMO_ML:LINREG:EXT;невоспламеняемый;-0.4862;1.0
EMO_ML:LINREG:EXT;строгая;-0.4862;1.0
EMO_ML:LINREG:EXT;стянуться;-0.4863;1.0
EMO_ML:LINREG:EXT;перекрутиться;-0.4863;1.0
EMO_ML:LINREG:EXT;постничать;-0.4863;1.0
EMO_ML:LINREG:EXT;говеть;-0.4863;1.0
EMO_ML:LINREG:EXT;постить;-0.4863;1.0
EMO_ML:LINREG:EXT;ополячивание;-0.4868;1.0
EMO_ML:LINREG:EXT;квартплата;-0.4869;1.0
EMO_ML:LINREG:EXT;удорожание;-0.487;1.0
EMO_ML:LINREG:EXT;трюковой;-0.4872;1.0
EMO_ML:LINREG:EXT;фокальный;-0.4872;1.0
EMO_ML:LINREG:EXT;очкатый;-0.4873;1.0
EMO_ML:LINREG:EXT;четырехглазый;-0.4873;1.0
EMO_ML:LINREG:EXT;дефилировать;-0.4873;1.0
EMO_ML:LINREG:EXT;бубны;-0.4874;1.0
EMO_ML:LINREG:EXT;сыпнуть;-0.4874;1.0
EMO_ML:LINREG:EXT;есаул;-0.4875;1.0
EMO_ML:LINREG:EXT;смирно;-0.4876;1.0
EMO_ML:LINREG:EXT;галоп;-0.4876;1.0
EMO_ML:LINREG:EXT;застукать;-0.4878;1.0
EMO_ML:LINREG:EXT;забарабанить;-0.4878;1.0
EMO_ML:LINREG:EXT;затопать;-0.4878;1.0
EMO_ML:LINREG:EXT;торфоразработки;-0.4879;1.0
EMO_ML:LINREG:EXT;талмудизм;-0.4882;1.0
EMO_ML:LINREG:EXT;неисполнительный;-0.4882;1.0
EMO_ML:LINREG:EXT;вербный;-0.4882;1.0
EMO_ML:LINREG:EXT;иероглифический;-0.4883;1.0
EMO_ML:LINREG:EXT;бойкость;-0.4884;1.0
EMO_ML:LINREG:EXT;стоять во главе;-0.4885;1.0
EMO_ML:LINREG:EXT;студиться;-0.4885;1.0
EMO_ML:LINREG:EXT;привыкание;-0.4887;1.0
EMO_ML:LINREG:EXT;бухтение;-0.4889;1.0
EMO_ML:LINREG:EXT;выпить до дна горькую чашу;-0.489;1.0
EMO_ML:LINREG:EXT;выпить чашу;-0.489;1.0
EMO_ML:LINREG:EXT;выпить горькую чашу;-0.489;1.0
EMO_ML:LINREG:EXT;испить чашу;-0.489;1.0
EMO_ML:LINREG:EXT;испить горькую чашу;-0.489;1.0
EMO_ML:LINREG:EXT;выпить до дна чашу;-0.489;1.0
EMO_ML:LINREG:EXT;принять много мук;-0.489;1.0
EMO_ML:LINREG:EXT;хватить лиха;-0.489;1.0
EMO_ML:LINREG:EXT;хлебнуть лиха;-0.489;1.0
EMO_ML:LINREG:EXT;хлебнуть горя;-0.489;1.0
EMO_ML:LINREG:EXT;намыкаться горя;-0.489;1.0
EMO_ML:LINREG:EXT;дюжесть;-0.489;1.0
EMO_ML:LINREG:EXT;крейсирование;-0.4891;1.0
EMO_ML:LINREG:EXT;запаска;-0.4893;1.0
EMO_ML:LINREG:EXT;орнамент;-0.4898;1.0
EMO_ML:LINREG:EXT;дудник;-0.4899;1.0
EMO_ML:LINREG:EXT;делать поблажку;-0.49;1.0
EMO_ML:LINREG:EXT;разграничиваться;-0.4901;1.0
EMO_ML:LINREG:EXT;размежеваться;-0.4901;1.0
EMO_ML:LINREG:EXT;ягодицы;-0.4902;1.0
EMO_ML:LINREG:EXT;связка;-0.4903;1.0
EMO_ML:LINREG:EXT;добивание;-0.4903;1.0
EMO_ML:LINREG:EXT;громила;-0.4903;1.0
EMO_ML:LINREG:EXT;козонок;-0.4904;1.0
EMO_ML:LINREG:EXT;оглоушивать;-0.4905;1.0
EMO_ML:LINREG:EXT;трахать;-0.4905;1.0
EMO_ML:LINREG:EXT;пронзать;-0.4905;1.0
EMO_ML:LINREG:EXT;пропарывать;-0.4905;1.0
EMO_ML:LINREG:EXT;прокусывать;-0.4905;1.0
EMO_ML:LINREG:EXT;пластиковая;-0.4906;1.0
EMO_ML:LINREG:EXT;притащить;-0.4906;1.0
EMO_ML:LINREG:EXT;приворотить;-0.4906;1.0
EMO_ML:LINREG:EXT;прибуксировать;-0.4906;1.0
EMO_ML:LINREG:EXT;славление;-0.4908;1.0
EMO_ML:LINREG:EXT;передвигание;-0.4912;1.0
EMO_ML:LINREG:EXT;муки;-0.4915;1.0
EMO_ML:LINREG:EXT;христарадный;-0.4915;1.0
EMO_ML:LINREG:EXT;убогий по содержанию;-0.4915;1.0
EMO_ML:LINREG:EXT;ничтожно малый;-0.4915;1.0
EMO_ML:LINREG:EXT;брага;-0.4917;1.0
EMO_ML:LINREG:EXT;рептилия;-0.4918;1.0
EMO_ML:LINREG:EXT;мена;-0.4919;1.0
EMO_ML:LINREG:EXT;занимать место;-0.4923;1.0
EMO_ML:LINREG:EXT;кузен;-0.4924;1.0
EMO_ML:LINREG:EXT;тулово;-0.4925;1.0
EMO_ML:LINREG:EXT;заснувший;-0.4925;1.0
EMO_ML:LINREG:EXT;срочность;-0.4927;1.0
EMO_ML:LINREG:EXT;взобраться;-0.4927;1.0
EMO_ML:LINREG:EXT;заползти;-0.4927;1.0
EMO_ML:LINREG:EXT;барраж;-0.4928;1.0
EMO_ML:LINREG:EXT;кафельный;-0.4928;1.0
EMO_ML:LINREG:EXT;косец;-0.4928;1.0
EMO_ML:LINREG:EXT;приложиться к бутылке;-0.4929;1.0
EMO_ML:LINREG:EXT;меткий;-0.4929;1.0
EMO_ML:LINREG:EXT;Мессалина;-0.493;1.0
EMO_ML:LINREG:EXT;спинальный;-0.493;1.0
EMO_ML:LINREG:EXT;стернь;-0.4931;1.0
EMO_ML:LINREG:EXT;нехитрый;-0.4931;1.0
EMO_ML:LINREG:EXT;иберийский;-0.4935;1.0
EMO_ML:LINREG:EXT;картвельский;-0.4935;1.0
EMO_ML:LINREG:EXT;грузинский язык;-0.4935;1.0
EMO_ML:LINREG:EXT;пошевельнуть;-0.4935;1.0
EMO_ML:LINREG:EXT;стиракс;-0.4936;1.0
EMO_ML:LINREG:EXT;насыщать;-0.4937;1.0
EMO_ML:LINREG:EXT;некоторое отклонение от истины;-0.4938;1.0
EMO_ML:LINREG:EXT;убийства;-0.4939;1.0
EMO_ML:LINREG:EXT;гумусовый;-0.494;1.0
EMO_ML:LINREG:EXT;перебинтовывание;-0.4942;1.0
EMO_ML:LINREG:EXT;повязывание;-0.4942;1.0
EMO_ML:LINREG:EXT;обстругивать;-0.4946;1.0
EMO_ML:LINREG:EXT;снохождение;-0.4947;1.0
EMO_ML:LINREG:EXT;таволга;-0.4949;1.0
EMO_ML:LINREG:EXT;завянуть;-0.495;1.0
EMO_ML:LINREG:EXT;тулупишко;-0.495;1.0
EMO_ML:LINREG:EXT;обмолачивать;-0.4953;1.0
EMO_ML:LINREG:EXT;просматривание;-0.4953;1.0
EMO_ML:LINREG:EXT;обозревание;-0.4953;1.0
EMO_ML:LINREG:EXT;озирание;-0.4953;1.0
EMO_ML:LINREG:EXT;наручные;-0.4954;1.0
EMO_ML:LINREG:EXT;живёт на чужих хлебах;-0.4955;1.0
EMO_ML:LINREG:EXT;удобства во дворе;-0.4956;1.0
EMO_ML:LINREG:EXT;насчитываться;-0.4956;1.0
EMO_ML:LINREG:EXT;перепиться;-0.4956;1.0
EMO_ML:LINREG:EXT;скороспелость;-0.4958;1.0
EMO_ML:LINREG:EXT;скоропалительность;-0.4958;1.0
EMO_ML:LINREG:EXT;вертикаль;-0.496;1.0
EMO_ML:LINREG:EXT;фас;-0.4961;1.0
EMO_ML:LINREG:EXT;хабитус;-0.4961;1.0
EMO_ML:LINREG:EXT;дистрибуция;-0.4964;1.0
EMO_ML:LINREG:EXT;расчисление;-0.4964;1.0
EMO_ML:LINREG:EXT;франко;-0.4964;1.0
EMO_ML:LINREG:EXT;электрическая;-0.4964;1.0
EMO_ML:LINREG:EXT;оградный;-0.4966;1.0
EMO_ML:LINREG:EXT;стеновой;-0.4966;1.0
EMO_ML:LINREG:EXT;переменчивость;-0.4969;1.0
EMO_ML:LINREG:EXT;выбрать;-0.497;1.0
EMO_ML:LINREG:EXT;оконница;-0.4972;1.0
EMO_ML:LINREG:EXT;гранаты;-0.4973;1.0
EMO_ML:LINREG:EXT;мокрый как мышь;-0.4974;1.0
EMO_ML:LINREG:EXT;отвозить;-0.4975;1.0
EMO_ML:LINREG:EXT;вскакивать;-0.4977;1.0
EMO_ML:LINREG:EXT;малой;-0.4979;1.0
EMO_ML:LINREG:EXT;вбухивать;-0.4979;1.0
EMO_ML:LINREG:EXT;сортир;-0.498;1.0
EMO_ML:LINREG:EXT;выспрашивать;-0.4981;1.0
EMO_ML:LINREG:EXT;волхование;-0.4984;1.0
EMO_ML:LINREG:EXT;черная магия;-0.4984;1.0
EMO_ML:LINREG:EXT;слизать;-0.4985;1.0
EMO_ML:LINREG:EXT;янтарь;-0.499;1.0
EMO_ML:LINREG:EXT;жеманность;-0.4992;1.0
EMO_ML:LINREG:EXT;черпание;-0.4993;1.0
EMO_ML:LINREG:EXT;полукровка;-0.4993;1.0
EMO_ML:LINREG:EXT;давать толчок;-0.4993;1.0
EMO_ML:LINREG:EXT;ассимилирование;-0.4993;1.0
EMO_ML:LINREG:EXT;недвижимое имущество;-0.4995;1.0
EMO_ML:LINREG:EXT;Австрия;-0.4995;1.0
EMO_ML:LINREG:EXT;каспийский;-0.4995;1.0
EMO_ML:LINREG:EXT;пилить;-0.4995;1.0
EMO_ML:LINREG:EXT;полное;-0.4997;1.0
EMO_ML:LINREG:EXT;вступать в спор;-0.4999;1.0
EMO_ML:LINREG:EXT;декламирование;-0.4999;1.0
EMO_ML:LINREG:EXT;дураковатый;-0.5;1.0
EMO_ML:LINREG:EXT;прилепляться;-0.5;1.0
EMO_ML:LINREG:EXT;густонаселенный;-0.5001;1.0
EMO_ML:LINREG:EXT;Мельничка;-0.5004;1.0
EMO_ML:LINREG:EXT;заснеженный;-0.5004;1.0
EMO_ML:LINREG:EXT;ненаучный;-0.5004;1.0
EMO_ML:LINREG:EXT;лженаучный;-0.5004;1.0
EMO_ML:LINREG:EXT;прижать к ногтю;-0.5005;1.0
EMO_ML:LINREG:EXT;настращать;-0.5005;1.0
EMO_ML:LINREG:EXT;бомбарда;-0.5006;1.0
EMO_ML:LINREG:EXT;игрек;-0.5006;1.0
EMO_ML:LINREG:EXT;примитивизм;-0.5007;1.0
EMO_ML:LINREG:EXT;котангенс;-0.5008;1.0
EMO_ML:LINREG:EXT;ест;-0.5008;1.0
EMO_ML:LINREG:EXT;жиреть;-0.5009;1.0
EMO_ML:LINREG:EXT;тучнеть;-0.5009;1.0
EMO_ML:LINREG:EXT;толстеть;-0.5009;1.0
EMO_ML:LINREG:EXT;прибавлять в весе;-0.5009;1.0
EMO_ML:LINREG:EXT;жирнеть;-0.5009;1.0
EMO_ML:LINREG:EXT;грузнеть;-0.5009;1.0
EMO_ML:LINREG:EXT;лопаться от жира;-0.5009;1.0
EMO_ML:LINREG:EXT;снять;-0.5009;1.0
EMO_ML:LINREG:EXT;выкладываться;-0.5009;1.0
EMO_ML:LINREG:EXT;отсталость;-0.5012;1.0
EMO_ML:LINREG:EXT;ишачий;-0.5013;1.0
EMO_ML:LINREG:EXT;претрудный;-0.5013;1.0
EMO_ML:LINREG:EXT;не шутка;-0.5013;1.0
EMO_ML:LINREG:EXT;труднейший;-0.5013;1.0
EMO_ML:LINREG:EXT;трудноватый;-0.5013;1.0
EMO_ML:LINREG:EXT;сложный по содержанию;-0.5013;1.0
EMO_ML:LINREG:EXT;сложный для понимания;-0.5013;1.0
EMO_ML:LINREG:EXT;сложный для усвоения;-0.5013;1.0
EMO_ML:LINREG:EXT;не баран начихал;-0.5013;1.0
EMO_ML:LINREG:EXT;труден;-0.5013;1.0
EMO_ML:LINREG:EXT;не картошка;-0.5013;1.0
EMO_ML:LINREG:EXT;не кот начихал;-0.5013;1.0
EMO_ML:LINREG:EXT;не фунт изюму;-0.5013;1.0
EMO_ML:LINREG:EXT;семь потов сойдёт;-0.5013;1.0
EMO_ML:LINREG:EXT;шутка ли;-0.5013;1.0
EMO_ML:LINREG:EXT;легко сказать!;-0.5013;1.0
EMO_ML:LINREG:EXT;менять;-0.5014;1.0
