slice;term;answer;ratio
TANGIBLE;покровительница;YES;1.0
TANGIBLE;покровительство;NO;1.0
TANGIBLE;покрытие;YES;1.0
NOUN:TANGIBLE;покрышка;THING;1.0
TANGIBLE;покрышка;YES;1.0
NOUN:TANGIBLE;покупатель;LIFE;1.0
TANGIBLE;покупатель;YES;1.0
TANGIBLE;полдень;NO;1.0
NOUN:TANGIBLE;поле;PLACE;1.0
TANGIBLE;поле;YES;0.9231
TANGIBLE;полезность;NO;1.0
TANGIBLE;полемика;NO;1.0
TANGIBLE;поленница;YES;1.0
NOUN:TANGIBLE;полено;THING;1.0
TANGIBLE;полено;YES;1.0
NOUN:TANGIBLE;полигон;PLACE;1.0
TANGIBLE;полигон;YES;1.0
TANGIBLE;поликлиника;YES;1.0
NOUN:TANGIBLE;полис;PLACE;1.0
TANGIBLE;полис;YES;1.0
NOUN:TANGIBLE;полисмен;LIFE;1.0
TANGIBLE;полисмен;YES;1.0
NOUN:TANGIBLE;политик;LIFE;1.0
TANGIBLE;политик;YES;1.0
TANGIBLE;политика;NO;1.0
NOUN:TANGIBLE;политработник;LIFE;0.9091
TANGIBLE;политработник;YES;1.0
TANGIBLE;политрук;YES;1.0
TANGIBLE;политэкономия;NO;1.0
NOUN:TANGIBLE;полицай;LIFE;1.0
TANGIBLE;полицай;YES;1.0
TANGIBLE;полиция;YES;1.0
TANGIBLE;полк;YES;0.9286
NOUN:TANGIBLE;полка;THING;1.0
TANGIBLE;полка;YES;1.0
NOUN:TANGIBLE;полковник;LIFE;1.0
TANGIBLE;полковник;YES;1.0
NOUN:TANGIBLE;полководец;LIFE;1.0
TANGIBLE;полководец;YES;1.0
TANGIBLE;полнолуние;NO;1.0
TANGIBLE;полномочие;NO;1.0
NOUN:TANGIBLE;половец;LIFE;1.0
TANGIBLE;половец;YES;1.0
TANGIBLE;положение;NO;1.0
TANGIBLE;полоз;YES;1.0
NOUN:TANGIBLE;полотенце;THING;1.0
TANGIBLE;полотенце;YES;1.0
NOUN:TANGIBLE;полотнище;THING;1.0
TANGIBLE;полотнище;YES;1.0
NOUN:TANGIBLE;полотно;THING;1.0
TANGIBLE;полотно;YES;1.0
NOUN:TANGIBLE;полтинник;THING;1.0
TANGIBLE;полтинник;YES;0.8462
TANGIBLE;полугодие;NO;1.0
TANGIBLE;полукровка;YES;1.0
TANGIBLE;полукруг;NO;1.0
TANGIBLE;полумрак;NO;1.0
NOUN:TANGIBLE;полуостров;PLACE;1.0
TANGIBLE;полуостров;YES;1.0
TANGIBLE;полупальто;YES;1.0
TANGIBLE;полусон;NO;1.0
TANGIBLE;полусотня;NO;1.0
TANGIBLE;получас;NO;1.0
TANGIBLE;получатель;YES;1.0
TANGIBLE;получение;NO;1.0
TANGIBLE;получка;YES;0.9091
NOUN:TANGIBLE;полушубок;THING;1.0
TANGIBLE;полушубок;YES;1.0
TANGIBLE;полчище;YES;0.9167
NOUN:TANGIBLE;полынь;LIFE;0.7083
TANGIBLE;полынь;YES;1.0
TANGIBLE;полынья;YES;1.0
TANGIBLE;польза;NO;1.0
TANGIBLE;пользование;NO;1.0
NOUN:TANGIBLE;пользователь;LIFE;1.0
TANGIBLE;пользователь;YES;1.0
TANGIBLE;полюс;NO;1.0
NOUN:TANGIBLE;поляк;LIFE;1.0
TANGIBLE;поляк;YES;1.0
NOUN:TANGIBLE;поляна;PLACE;1.0
TANGIBLE;поляна;YES;1.0
NOUN:TANGIBLE;полянка;PLACE;1.0
TANGIBLE;полянка;YES;1.0
TANGIBLE;полярность;NO;1.0
TANGIBLE;полёт;NO;1.0
NOUN:TANGIBLE;помада;THING;1.0
TANGIBLE;помада;YES;1.0
TANGIBLE;помазание;NO;1.0
NOUN:TANGIBLE;поместье;PLACE;1.0
TANGIBLE;поместье;YES;1.0
TANGIBLE;помешательство;NO;1.0
NOUN:TANGIBLE;помещение;PLACE;1.0
TANGIBLE;помещение;YES;1.0
NOUN:TANGIBLE;помещик;LIFE;1.0
TANGIBLE;помещик;YES;1.0
NOUN:TANGIBLE;помидор;THING;0.7
TANGIBLE;помидор;YES;1.0
TANGIBLE;помилование;NO;1.0
TANGIBLE;поминка;NO;1.0
TANGIBLE;поминовение;NO;1.0
NOUN:TANGIBLE;помойка;PLACE;1.0
TANGIBLE;помойка;YES;1.0
TANGIBLE;помолвка;NO;1.0
TANGIBLE;помост;YES;1.0
NOUN:TANGIBLE;помощник;LIFE;1.0
TANGIBLE;помощник;YES;1.0
NOUN:TANGIBLE;помощница;LIFE;1.0
TANGIBLE;помощница;YES;1.0
TANGIBLE;помощь;NO;1.0
TANGIBLE;помпа;YES;1.0
TANGIBLE;помрачение;NO;1.0
TANGIBLE;помутнение;YES;1.0
TANGIBLE;помысел;NO;1.0
TANGIBLE;помышление;NO;1.0
NOUN:TANGIBLE;помёт;SUBSTANCE;1.0
TANGIBLE;помёт;YES;1.0
TANGIBLE;понедельник;NO;1.0
NOUN:TANGIBLE;пони;LIFE;1.0
TANGIBLE;пони;YES;1.0
TANGIBLE;понижение;NO;1.0
TANGIBLE;понимание;NO;1.0
TANGIBLE;поношение;NO;1.0
TANGIBLE;понт;NO;1.0
NOUN:TANGIBLE;пончик;THING;1.0
TANGIBLE;пончик;YES;1.0
NOUN:TANGIBLE;пончо;THING;1.0
TANGIBLE;пончо;YES;1.0
TANGIBLE;понятие;NO;1.0
TANGIBLE;поощрение;NO;0.9091
NOUN:TANGIBLE;поп;LIFE;1.0
TANGIBLE;поп;YES;0.7333
TANGIBLE;попа;YES;1.0
TANGIBLE;попадание;NO;1.0
TANGIBLE;попечение;NO;1.0
NOUN:TANGIBLE;попечитель;LIFE;1.0
TANGIBLE;попечитель;YES;0.9091
TANGIBLE;попечительство;NO;1.0
TANGIBLE;попка;YES;1.0
NOUN:TANGIBLE;поплавок;THING;1.0
TANGIBLE;поплавок;YES;1.0
TANGIBLE;попойка;NO;0.9091
TANGIBLE;поползновение;NO;1.0
TANGIBLE;пополнение;NO;1.0
NOUN:TANGIBLE;попона;THING;1.0
TANGIBLE;попона;YES;1.0
TANGIBLE;поправка;NO;1.0
TANGIBLE;поприще;NO;0.8667
NOUN:TANGIBLE;попрошайка;LIFE;1.0
TANGIBLE;попрошайка;YES;1.0
TANGIBLE;популяризация;NO;1.0
TANGIBLE;популярность;NO;1.0
TANGIBLE;попустительство;NO;1.0
NOUN:TANGIBLE;попутчик;LIFE;1.0
TANGIBLE;попутчик;YES;1.0
TANGIBLE;попытка;NO;1.0
TANGIBLE;порабощение;NO;1.0
TANGIBLE;поражение;NO;1.0
TANGIBLE;порез;YES;1.0
TANGIBLE;порицание;NO;1.0
TANGIBLE;порка;NO;0.9167
TANGIBLE;порог;YES;1.0
TANGIBLE;порождение;NO;1.0
TANGIBLE;порок;NO;1.0
TANGIBLE;поросль;YES;1.0
TANGIBLE;порося;YES;0.9091
NOUN:TANGIBLE;поросёнок;LIFE;1.0
TANGIBLE;поросёнок;YES;1.0
NOUN:TANGIBLE;порох;SUBSTANCE;1.0
TANGIBLE;порох;YES;1.0
TANGIBLE;порочность;NO;1.0
TANGIBLE;порошка;YES;0.9091
NOUN:TANGIBLE;порошок;SUBSTANCE;1.0
TANGIBLE;порошок;YES;1.0
NOUN:TANGIBLE;порт;PLACE;1.0
TANGIBLE;порт;YES;1.0
TANGIBLE;портал;NO;0.9091
NOUN:TANGIBLE;портвейн;SUBSTANCE;1.0
TANGIBLE;портвейн;YES;1.0
TANGIBLE;портик;YES;1.0
TANGIBLE;портмоне;YES;1.0
NOUN:TANGIBLE;портниха;LIFE;1.0
TANGIBLE;портниха;YES;1.0
NOUN:TANGIBLE;портной;LIFE;1.0
TANGIBLE;портной;YES;1.0
NOUN:TANGIBLE;портрет;THING;1.0
TANGIBLE;портрет;YES;1.0
NOUN:TANGIBLE;портсигар;THING;1.0
TANGIBLE;портсигар;YES;1.0
TANGIBLE;портупея;YES;0.9091
NOUN:TANGIBLE;портфель;THING;1.0
TANGIBLE;портфель;YES;1.0
NOUN:TANGIBLE;портье;LIFE;1.0
TANGIBLE;портье;YES;1.0
TANGIBLE;портьера;YES;1.0
NOUN:TANGIBLE;портянка;THING;1.0
TANGIBLE;портянка;YES;1.0
TANGIBLE;поругание;NO;1.0
TANGIBLE;порука;NO;1.0
TANGIBLE;поручение;NO;1.0
NOUN:TANGIBLE;поручень;THING;1.0
TANGIBLE;поручень;YES;1.0
TANGIBLE;поручик;YES;1.0
TANGIBLE;порция;YES;0.9167
TANGIBLE;порча;NO;1.0
NOUN:TANGIBLE;поршень;THING;1.0
TANGIBLE;поршень;YES;1.0
TANGIBLE;порядок;NO;0.6875
TANGIBLE;порядочность;NO;1.0
TANGIBLE;посадка;NO;1.0
TANGIBLE;посвящение;NO;1.0
NOUN:TANGIBLE;поселенец;LIFE;1.0
TANGIBLE;поселенец;YES;1.0
NOUN:TANGIBLE;поселение;PLACE;1.0
TANGIBLE;поселение;YES;0.6842
NOUN:TANGIBLE;посетитель;LIFE;1.0
TANGIBLE;посетитель;YES;1.0
NOUN:TANGIBLE;посетительница;LIFE;1.0
TANGIBLE;посетительница;YES;1.0
TANGIBLE;посещение;NO;1.0
NOUN:TANGIBLE;поскрипывание;OTHER;1.0
TANGIBLE;поскрипывание;YES;1.0
TANGIBLE;послабление;NO;1.0
NOUN:TANGIBLE;посланец;LIFE;1.0
TANGIBLE;посланец;YES;1.0
NOUN:TANGIBLE;посланник;LIFE;1.0
TANGIBLE;посланник;YES;1.0
NOUN:TANGIBLE;последователь;LIFE;1.0
TANGIBLE;последователь;YES;1.0
TANGIBLE;последовательность;NO;1.0
TANGIBLE;последствие;NO;1.0
TANGIBLE;пословица;NO;0.9286
TANGIBLE;послушание;NO;1.0
NOUN:TANGIBLE;послушник;LIFE;1.0
TANGIBLE;послушник;YES;1.0
TANGIBLE;послушница;YES;1.0
NOUN:TANGIBLE;пособник;LIFE;1.0
TANGIBLE;пособник;YES;1.0
NOUN:TANGIBLE;посол;LIFE;1.0
TANGIBLE;посол;YES;1.0
TANGIBLE;поспешность;NO;1.0
NOUN:TANGIBLE;посредник;LIFE;1.0
TANGIBLE;посредник;YES;1.0
TANGIBLE;посредничество;NO;1.0
TANGIBLE;пост;NO;1.0
TANGIBLE;поставка;NO;1.0
NOUN:TANGIBLE;поставщик;LIFE;1.0
TANGIBLE;поставщик;YES;1.0
TANGIBLE;постамент;YES;1.0
TANGIBLE;постановка;NO;1.0
TANGIBLE;постановление;NO;1.0
TANGIBLE;постель;YES;1.0
TANGIBLE;постижение;NO;1.0
NOUN:TANGIBLE;постоялец;LIFE;1.0
TANGIBLE;постоялец;YES;1.0
TANGIBLE;постоянство;NO;1.0
TANGIBLE;постройка;YES;1.0
TANGIBLE;постукивание;NO;0.7
TANGIBLE;поступление;NO;1.0
TANGIBLE;поступок;NO;0.7619
TANGIBLE;поступь;NO;1.0
NOUN:TANGIBLE;посуда;THING;1.0
TANGIBLE;посуда;YES;0.9412
NOUN:TANGIBLE;посудина;THING;1.0
TANGIBLE;посудина;YES;1.0
TANGIBLE;посыл;NO;1.0
NOUN:TANGIBLE;посылка;THING;1.0
TANGIBLE;посылка;YES;1.0
TANGIBLE;посягательство;NO;1.0
NOUN:TANGIBLE;пот;SUBSTANCE;1.0
TANGIBLE;пот;YES;1.0
TANGIBLE;потенциал;NO;1.0
TANGIBLE;потепление;NO;0.9091
TANGIBLE;потеря;NO;1.0
TANGIBLE;потеха;NO;1.0
TANGIBLE;поток;YES;0.8333
NOUN:TANGIBLE;потомок;LIFE;1.0
TANGIBLE;потомок;YES;1.0
NOUN:TANGIBLE;потомство;LIFE;1.0
TANGIBLE;потомство;YES;1.0
NOUN:TANGIBLE;потребитель;LIFE;1.0
TANGIBLE;потребитель;YES;1.0
TANGIBLE;потребление;NO;1.0
TANGIBLE;потребность;NO;1.0
TANGIBLE;потрясение;NO;1.0
TANGIBLE;потуга;NO;1.0
TANGIBLE;поучение;NO;0.9091
TANGIBLE;похвала;NO;0.75
NOUN:TANGIBLE;похититель;LIFE;1.0
TANGIBLE;похититель;YES;1.0
TANGIBLE;похищение;NO;1.0
NOUN:TANGIBLE;похлёбка;SUBSTANCE;0.9583
TANGIBLE;похлёбка;YES;1.0
TANGIBLE;похмелье;NO;0.9091
TANGIBLE;поход;NO;1.0
TANGIBLE;походка;NO;1.0
TANGIBLE;похождение;NO;0.7692
TANGIBLE;похолодание;NO;1.0
TANGIBLE;похоть;NO;1.0
TANGIBLE;похудение;NO;1.0
TANGIBLE;початок;YES;1.0
NOUN:TANGIBLE;почва;SUBSTANCE;0.9565
TANGIBLE;почва;YES;1.0
TANGIBLE;почерк;NO;1.0
TANGIBLE;починка;NO;1.0
TANGIBLE;почитание;NO;1.0
NOUN:TANGIBLE;почитатель;LIFE;1.0
TANGIBLE;почитатель;YES;1.0
TANGIBLE;почка;YES;1.0
TANGIBLE;почта;YES;1.0
NOUN:TANGIBLE;почтальон;LIFE;1.0
TANGIBLE;почтальон;YES;1.0
TANGIBLE;почтение;NO;1.0
TANGIBLE;почтительность;NO;1.0
TANGIBLE;почёт;NO;1.0
TANGIBLE;пошлина;NO;1.0
TANGIBLE;пошлость;NO;1.0
TANGIBLE;пощада;NO;1.0
TANGIBLE;пощёчина;NO;1.0
TANGIBLE;поэзия;NO;1.0
TANGIBLE;поэма;NO;1.0
NOUN:TANGIBLE;поэт;LIFE;1.0
TANGIBLE;поэт;YES;0.9444
TANGIBLE;поэтика;NO;1.0
TANGIBLE;появление;NO;0.9091
NOUN:TANGIBLE;пояс;THING;1.0
TANGIBLE;пояс;YES;1.0
TANGIBLE;пояснение;NO;1.0
NOUN:TANGIBLE;поясница;PLACE;0.9091
TANGIBLE;поясница;YES;1.0
NOUN:TANGIBLE;поясок;THING;1.0
TANGIBLE;поясок;YES;0.9167
NOUN:TANGIBLE;прабабушка;LIFE;1.0
TANGIBLE;прабабушка;YES;1.0
TANGIBLE;правдивость;NO;1.0
TANGIBLE;правдоподобие;NO;1.0
TANGIBLE;праведник;YES;1.0
TANGIBLE;праведность;NO;1.0
TANGIBLE;правильность;NO;1.0
NOUN:TANGIBLE;правитель;LIFE;1.0
TANGIBLE;правитель;YES;0.9091
NOUN:TANGIBLE;правительница;LIFE;1.0
TANGIBLE;правительница;YES;1.0
TANGIBLE;правка;NO;1.0
TANGIBLE;правление;NO;1.0
TANGIBLE;правомерность;NO;1.0
TANGIBLE;правонарушение;NO;1.0
TANGIBLE;правопорядок;NO;1.0
TANGIBLE;православие;NO;1.0
TANGIBLE;правосудие;NO;1.0
TANGIBLE;правота;NO;1.0
NOUN:TANGIBLE;прадед;LIFE;1.0
TANGIBLE;прадед;YES;1.0
TANGIBLE;празднество;NO;1.0
TANGIBLE;праздник;NO;1.0
TANGIBLE;празднование;NO;1.0
TANGIBLE;праздность;NO;1.0
NOUN:TANGIBLE;практик;LIFE;1.0
TANGIBLE;практик;YES;1.0
TANGIBLE;практика;NO;1.0
TANGIBLE;практичность;NO;1.0
NOUN:TANGIBLE;праотец;LIFE;1.0
TANGIBLE;праотец;YES;1.0
NOUN:TANGIBLE;прапорщик;LIFE;1.0
TANGIBLE;прапорщик;YES;1.0
NOUN:TANGIBLE;прародитель;LIFE;1.0
TANGIBLE;прародитель;YES;1.0
NOUN:TANGIBLE;прах;SUBSTANCE;0.9
TANGIBLE;прах;YES;1.0
TANGIBLE;прачка;YES;1.0
TANGIBLE;праща;YES;1.0
TANGIBLE;пребывание;NO;1.0
TANGIBLE;превосходительство;NO;1.0
TANGIBLE;превосходство;NO;1.0
TANGIBLE;превратность;NO;1.0
TANGIBLE;превращение;NO;1.0
TANGIBLE;превышение;NO;1.0
NOUN:TANGIBLE;преграда;THING;1.0
TANGIBLE;преграда;YES;1.0
TANGIBLE;прегрешение;NO;1.0
TANGIBLE;предание;NO;1.0
TANGIBLE;преданность;NO;1.0
TANGIBLE;преданье;NO;1.0
NOUN:TANGIBLE;предатель;LIFE;1.0
TANGIBLE;предатель;YES;1.0
TANGIBLE;предательство;NO;1.0
NOUN:TANGIBLE;предбанник;PLACE;1.0
TANGIBLE;предбанник;YES;1.0
TANGIBLE;предвзятость;NO;1.0
TANGIBLE;предвидение;NO;0.9167
TANGIBLE;предвкушение;NO;1.0
NOUN:TANGIBLE;предводитель;LIFE;1.0
TANGIBLE;предводитель;YES;0.8667
TANGIBLE;предводительство;NO;1.0
NOUN:TANGIBLE;предгорье;PLACE;1.0
TANGIBLE;предгорье;YES;1.0
TANGIBLE;преддверие;NO;1.0
TANGIBLE;предел;NO;1.0
TANGIBLE;предзнаменование;NO;1.0
TANGIBLE;предисловие;NO;1.0
TANGIBLE;предлог;NO;1.0
TANGIBLE;предложение;NO;1.0
NOUN:TANGIBLE;предмет;THING;1.0
TANGIBLE;предмет;YES;1.0
TANGIBLE;предназначение;NO;1.0
NOUN:TANGIBLE;предок;LIFE;1.0
TANGIBLE;предок;YES;1.0
TANGIBLE;предопределение;NO;1.0
TANGIBLE;предоставление;NO;1.0
TANGIBLE;предостережение;NO;1.0
TANGIBLE;предосторожность;NO;1.0
TANGIBLE;предотвращение;NO;1.0
TANGIBLE;предохранение;NO;1.0
TANGIBLE;предохранитель;YES;1.0
TANGIBLE;предписание;NO;1.0
TANGIBLE;предположение;NO;1.0
TANGIBLE;предпосылка;NO;1.0
TANGIBLE;предпочтение;NO;0.9091
TANGIBLE;предприимчивость;NO;1.0
TANGIBLE;предприниматель;YES;1.0
TANGIBLE;предпринимательство;NO;1.0
NOUN:TANGIBLE;предприятие;PLACE;1.0
TANGIBLE;предприятие;YES;1.0
TANGIBLE;предрасположенность;NO;1.0
TANGIBLE;предрассудок;NO;1.0
NOUN:TANGIBLE;председатель;LIFE;1.0
TANGIBLE;председатель;YES;1.0
TANGIBLE;предсказание;NO;1.0
NOUN:TANGIBLE;предсказатель;LIFE;1.0
TANGIBLE;предсказатель;YES;1.0
NOUN:TANGIBLE;представитель;LIFE;1.0
TANGIBLE;представитель;YES;1.0
NOUN:TANGIBLE;представительница;LIFE;1.0
TANGIBLE;представительница;YES;1.0
TANGIBLE;представление;NO;1.0
TANGIBLE;предубеждение;NO;1.0
TANGIBLE;предупреждение;NO;1.0
TANGIBLE;предусмотрительность;NO;1.0
TANGIBLE;предчувствие;NO;1.0
TANGIBLE;предшественник;YES;0.9167
TANGIBLE;предъявление;NO;0.6818
TANGIBLE;предыстория;NO;1.0
NOUN:TANGIBLE;преемник;LIFE;0.6875
TANGIBLE;преемник;YES;1.0
TANGIBLE;преемственность;NO;1.0
TANGIBLE;презентация;NO;0.95
NOUN:TANGIBLE;президент;LIFE;1.0
TANGIBLE;президент;YES;1.0
TANGIBLE;презрение;NO;1.0
TANGIBLE;презумпция;NO;1.0
TANGIBLE;преимущество;NO;1.0
TANGIBLE;преисподняя;NO;0.9091
TANGIBLE;преклонение;NO;1.0
TANGIBLE;прекращение;NO;1.0
TANGIBLE;преломление;NO;1.0
TANGIBLE;прелюдия;NO;1.0
NOUN:TANGIBLE;премия;THING;1.0
TANGIBLE;премия;YES;1.0
TANGIBLE;премудрость;NO;1.0
TANGIBLE;премьер;YES;1.0
NOUN:TANGIBLE;премьер-министр;LIFE;1.0
TANGIBLE;премьер-министр;YES;1.0
TANGIBLE;премьера;NO;0.6786
TANGIBLE;пренебрежение;NO;1.0
TANGIBLE;прение;NO;1.0
TANGIBLE;преобладание;NO;1.0
TANGIBLE;преображение;NO;1.0
TANGIBLE;преобразование;NO;1.0
TANGIBLE;преобразователь;YES;0.9167
TANGIBLE;преодоление;NO;1.0
TANGIBLE;препарат;YES;0.9091
TANGIBLE;препинание;NO;1.0
TANGIBLE;препирательство;NO;1.0
TANGIBLE;преподавание;NO;0.9091
NOUN:TANGIBLE;преподаватель;LIFE;1.0
TANGIBLE;преподаватель;YES;1.0
TANGIBLE;препятствие;YES;0.8571
TANGIBLE;пререкание;NO;1.0
TANGIBLE;прерогатива;NO;1.0
TANGIBLE;прерывание;NO;1.0
TANGIBLE;преследование;NO;1.0
NOUN:TANGIBLE;преследователь;LIFE;1.0
TANGIBLE;преследователь;YES;1.0
NOUN:TANGIBLE;пресс;OTHER;1.0
TANGIBLE;пресс;YES;1.0
TANGIBLE;пресс-конференция;NO;1.0
TANGIBLE;пресс-папье;YES;1.0
TANGIBLE;престиж;NO;1.0
TANGIBLE;преступление;NO;1.0
NOUN:TANGIBLE;преступник;LIFE;1.0
TANGIBLE;преступник;YES;1.0
TANGIBLE;преступница;YES;1.0
TANGIBLE;преступность;NO;1.0
TANGIBLE;претворение;NO;1.0
NOUN:TANGIBLE;претендент;LIFE;1.0
TANGIBLE;претендент;YES;0.9091
TANGIBLE;претензия;NO;1.0
TANGIBLE;преткновение;NO;1.0
TANGIBLE;преувеличение;NO;1.0
TANGIBLE;прецедент;NO;1.0
TANGIBLE;прибавка;NO;1.0
TANGIBLE;прибавление;NO;1.0
NOUN:TANGIBLE;прибежище;PLACE;1.0
TANGIBLE;прибежище;YES;1.0
TANGIBLE;приближение;NO;1.0
TANGIBLE;прибой;YES;0.9231
TANGIBLE;прибор;YES;1.0
TANGIBLE;прибыль;NO;1.0
TANGIBLE;прибыльность;NO;1.0
TANGIBLE;прибытие;NO;1.0
TANGIBLE;приведение;NO;0.9375
TANGIBLE;приверженец;YES;1.0
TANGIBLE;приверженность;NO;0.9167
TANGIBLE;привет;NO;1.0
TANGIBLE;приветливость;NO;1.0
TANGIBLE;приветствие;NO;1.0
TANGIBLE;привидение;NO;0.8947
TANGIBLE;привилегия;NO;1.0
TANGIBLE;привкус;NO;0.9167
TANGIBLE;привлекательность;NO;0.9231
TANGIBLE;привлечение;NO;1.0
TANGIBLE;привод;YES;0.7333
NOUN:TANGIBLE;привратник;LIFE;1.0
TANGIBLE;привратник;YES;1.0
TANGIBLE;привыкание;NO;1.0
TANGIBLE;привычка;NO;1.0
TANGIBLE;привязанность;NO;1.0
TANGIBLE;привязка;NO;1.0
TANGIBLE;приглашение;NO;0.9091
TANGIBLE;приговор;NO;1.0
TANGIBLE;пригодность;NO;1.0
NOUN:TANGIBLE;пригорок;PLACE;1.0
TANGIBLE;пригорок;YES;1.0
TANGIBLE;приготовление;NO;1.0
NOUN:TANGIBLE;приданое;THING;1.0
TANGIBLE;приданое;YES;1.0
TANGIBLE;придаток;NO;1.0
TANGIBLE;придирка;NO;1.0
TANGIBLE;придыхание;NO;1.0
TANGIBLE;приезд;NO;1.0
NOUN:TANGIBLE;приз;THING;1.0
TANGIBLE;приз;YES;1.0
TANGIBLE;призвание;NO;1.0
TANGIBLE;приземление;NO;1.0
TANGIBLE;признак;NO;0.9231
TANGIBLE;признание;NO;1.0
TANGIBLE;признанье;NO;1.0
TANGIBLE;признательность;NO;1.0
TANGIBLE;призрак;NO;1.0
TANGIBLE;призрение;NO;1.0
TANGIBLE;призыв;NO;0.8333
TANGIBLE;приказ;NO;1.0
TANGIBLE;приказание;NO;1.0
NOUN:TANGIBLE;приказчик;LIFE;1.0
TANGIBLE;приказчик;YES;1.0
TANGIBLE;прикид;YES;0.8333
TANGIBLE;прикидка;NO;1.0
TANGIBLE;приклад;YES;1.0
TANGIBLE;приключение;NO;1.0
TANGIBLE;прикол;NO;1.0
TANGIBLE;прикосновение;NO;1.0
TANGIBLE;прикрепление;NO;1.0
TANGIBLE;прикрытие;NO;1.0
NOUN:TANGIBLE;прилавок;PLACE;1.0
TANGIBLE;прилавок;YES;1.0
TANGIBLE;прилежание;NO;1.0
TANGIBLE;прилет;NO;1.0
TANGIBLE;приличие;NO;1.0
TANGIBLE;приложение;NO;1.0
NOUN:TANGIBLE;приманка;THING;0.9394
TANGIBLE;приманка;YES;1.0
NOUN:TANGIBLE;примат;LIFE;1.0
TANGIBLE;примат;YES;1.0
TANGIBLE;применение;NO;1.0
TANGIBLE;применимость;NO;1.0
TANGIBLE;примерка;NO;1.0
NOUN:TANGIBLE;примесь;SUBSTANCE;1.0
TANGIBLE;примесь;YES;1.0
TANGIBLE;примета;NO;1.0
TANGIBLE;примечание;NO;1.0
TANGIBLE;примирение;NO;1.0
TANGIBLE;примитивность;NO;1.0
NOUN:TANGIBLE;примочка;THING;1.0
TANGIBLE;примочка;YES;1.0
TANGIBLE;принадлежность;NO;0.8571
TANGIBLE;принесение;NO;1.0
TANGIBLE;приношение;NO;0.9091
TANGIBLE;принуждение;NO;1.0
NOUN:TANGIBLE;принц;LIFE;0.9091
TANGIBLE;принц;YES;1.0
NOUN:TANGIBLE;принцесса;LIFE;1.0
TANGIBLE;принцесса;YES;1.0
TANGIBLE;принцип;NO;1.0
TANGIBLE;принципиальность;NO;1.0
TANGIBLE;принятие;NO;1.0
TANGIBLE;приобщение;NO;1.0
TANGIBLE;приоритет;NO;1.0
TANGIBLE;припадок;NO;0.9167
TANGIBLE;припев;NO;0.7143
TANGIBLE;приписка;NO;1.0
NOUN:TANGIBLE;приправа;SUBSTANCE;1.0
TANGIBLE;приправа;YES;1.0
NOUN:TANGIBLE;природа;LIFE;1.0
TANGIBLE;природа;YES;0.9487
TANGIBLE;прирост;NO;1.0
TANGIBLE;присвоение;NO;1.0
TANGIBLE;присест;NO;1.0
NOUN:TANGIBLE;прислуга;LIFE;1.0
TANGIBLE;прислуга;YES;1.0
NOUN:TANGIBLE;прислужник;LIFE;1.0
TANGIBLE;прислужник;YES;1.0
TANGIBLE;присмотр;NO;1.0
TANGIBLE;присоединение;NO;1.0
TANGIBLE;присоска;YES;1.0
TANGIBLE;приспешник;YES;1.0
TANGIBLE;приставание;NO;1.0
TANGIBLE;пристрастие;NO;1.0
NOUN:TANGIBLE;пристройка;PLACE;1.0
TANGIBLE;пристройка;YES;1.0
TANGIBLE;приступ;NO;1.0
TANGIBLE;присуждение;NO;1.0
TANGIBLE;присутствие;NO;1.0
TANGIBLE;присяга;NO;1.0
TANGIBLE;притворство;NO;1.0
TANGIBLE;притеснение;NO;1.0
TANGIBLE;приток;YES;0.6875
NOUN:TANGIBLE;притон;PLACE;1.0
TANGIBLE;притон;YES;1.0
TANGIBLE;притягательность;NO;1.0
TANGIBLE;притяжение;NO;1.0
TANGIBLE;притязание;NO;1.0
TANGIBLE;приход;NO;0.875
NOUN:TANGIBLE;прихожая;PLACE;1.0
TANGIBLE;прихожая;YES;1.0
TANGIBLE;прихоть;NO;1.0
TANGIBLE;прицел;YES;1.0
TANGIBLE;прицеливание;NO;1.0
NOUN:TANGIBLE;прицеп;THING;1.0
TANGIBLE;прицеп;YES;1.0
NOUN:TANGIBLE;причал;PLACE;0.9091
TANGIBLE;причал;YES;1.0
TANGIBLE;причастие;NO;1.0
TANGIBLE;причастность;NO;1.0
TANGIBLE;причащение;NO;0.9091
TANGIBLE;причина;NO;1.0
TANGIBLE;причинение;NO;1.0
TANGIBLE;причинность;NO;1.0
TANGIBLE;причитание;NO;1.0
TANGIBLE;причуда;NO;1.0
TANGIBLE;причёска;YES;0.7143
TANGIBLE;пришелец;YES;0.9091
TANGIBLE;пришествие;NO;1.0
TANGIBLE;прищур;NO;1.0
NOUN:TANGIBLE;приют;PLACE;1.0
TANGIBLE;приют;YES;1.0
TANGIBLE;приязнь;NO;0.7692
NOUN:TANGIBLE;приятель;LIFE;1.0
TANGIBLE;приятель;YES;1.0
NOUN:TANGIBLE;приятельница;LIFE;1.0
TANGIBLE;приятельница;YES;1.0
TANGIBLE;приятие;NO;1.0
TANGIBLE;приятность;NO;1.0
TANGIBLE;приём;NO;1.0
NOUN:TANGIBLE;приёмник;THING;1.0
TANGIBLE;приёмник;YES;1.0
TANGIBLE;проба;NO;0.6842
TANGIBLE;пробег;NO;1.0
TANGIBLE;пробежка;NO;1.0
TANGIBLE;пробел;NO;1.0
NOUN:TANGIBLE;пробирка;THING;1.0
